T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,Appliances
22.6,37.76,23.2,34.53,26.63333333,39.13333333,23.33285714,34.82142857,20.6,42.4,15.26,3.233333333,21.89,31.7,22.1,38.53,20.5,38.16333333,11.1,759.6333333,68.66666667,5.0,29.33333333,5.5,4.362707946,4.362707946,130
21.0,41.03,18.23,45.12666667,23.1,39.9,20.39,38.5,20.29,47.52571429,3.29,51.25666667,21.39,37.45428571,23.13333333,42.76,20.39,43.09,4.3,752.1,92.0,2.0,22.5,3.1,16.57461191,16.57461191,50
22.42666667,40.39333333,20.89,39.33333333,21.0,40.46666667,21.16666667,37.65666667,20.7,89.7,-3.684444444,90.46444444,20.42666667,33.22666667,22.254,39.17,17.89,38.29,-1.4,764.6,77.66666667,2.666666667,30.66666667,-4.87,40.15595235,40.15595235,100
19.1,41.0,17.79,41.46333333,19.29,40.26,18.39,38.16333333,17.29,54.5,-2.291111111,90.71111111,18.6,34.59,19.56666667,42.46666667,17.0,37.29,-2.33,756.6,84.33333333,3.0,24.0,-4.63,6.629595486,6.629595486,510
21.7,42.16333333,20.9175,41.2225,20.79,44.53,18.79,42.76,18.5,52.56444444,3.7,99.3,17.0,39.35722222,20.79,49.95777778,16.5,47.09,4.42,754.7,87.16666667,5.0,28.83333333,2.43,6.051994732,6.051994732,40
24.89,47.76,23.1,49.156,26.6,44.7675,25.29,44.73857143,23.92666667,55.56,12.54285714,54.72714286,24.754,42.4,26.0,51.86333333,24.0,47.94,13.6,745.3666667,95.33333333,1.0,36.66666667,12.9,18.14302459,18.14302459,70
21.7,35.29,18.29,39.09,23.29,35.09,21.64285714,32.44285714,20.7,47.53,1.76,48.79666667,21.6,33.07714286,23.32333333,41.53,20.5,39.2,2.03,758.4666667,92.0,1.833333333,40.0,0.833,31.94341679,31.94341679,50
21.66666667,37.16333333,19.46333333,39.0,21.39,35.73,20.6,33.86333333,18.5,45.79,6.4,55.72333333,19.7,30.1,22.63333333,37.53,19.6,36.73,5.8,762.2,87.0,4.0,65.0,3.7,46.21055014,46.21055014,120
21.6,38.7,18.89,41.79,22.5,39.03,21.0,37.2,19.5,48.4,6.09,56.23,20.5,38.09,22.63333333,45.46333333,19.53333333,41.59,5.07,756.45,92.66666667,1.166666667,65.0,3.92,10.03576518,10.03576518,20
21.865,39.7675,20.96333333,38.5,21.39,42.5225,20.42666667,41.7,18.46333333,53.79,1.033333333,96.4,19.6,40.66333333,21.1,47.96333333,17.79,44.09,0.9,764.75,93.83333333,3.166666667,23.5,0.0167,21.42376904,21.42376904,60
24.89,39.9,27.7,32.9,26.26,37.59,24.96333333,38.52666667,23.13333333,42.59,25.6,1.0,24.0,37.0,23.83285714,41.39571429,23.5,41.0,22.1,752.8166667,46.33333333,2.166666667,40.0,9.93,38.15456515,38.15456515,60
22.1,42.03,20.5,41.66333333,21.39,41.2,19.7,43.49666667,18.255,51.96111111,4.156666667,91.4,19.0,35.255,22.62222222,42.50722222,17.92666667,38.5,3.5,731.2,96.0,4.0,64.0,2.9,34.56496482,34.56496482,90
22.0,40.22333333,19.5,43.76,22.89,38.9,21.1,38.72333333,20.39,47.456,9.69,24.06666667,22.2,38.0,21.6,37.44,20.79,44.06,8.98,749.8666667,72.83333333,3.333333333,40.0,4.27,43.33979283,43.33979283,50
21.1,40.09,19.06666667,41.09,21.0,40.5,20.39,38.53,18.89,69.716,-0.533333333,84.06,19.06666667,38.76,20.6,46.59,18.27714286,42.92857143,0.0667,760.6333333,97.33333333,1.0,56.33333333,-0.333,25.97382778,25.97382778,50
21.39,39.93,24.16666667,33.8,22.06666667,37.43,22.5,36.174,19.7,43.4,11.56666667,7.726666667,20.1,30.29,21.2,37.9,20.29,38.7,9.15,767.8,68.5,5.5,40.0,3.55,21.32602134,21.32602134,100
21.73,42.29,20.79,42.29,21.39,43.59,21.29,42.06,19.39,79.75888889,7.866666667,75.92333333,18.93888889,38.01,22.2,50.19277778,18.89,44.46666667,7.8,741.8666667,80.33333333,12.33333333,40.0,4.57,24.61424803,24.61424803,40
25.0,47.96666667,23.29,49.09,26.5,45.054,25.39,45.2,24.0,56.62666667,13.89285714,56.29857143,24.79,42.79,26.1,52.62666667,24.0,47.9,13.9,745.7,96.0,1.0,22.0,13.3,25.96984311,25.96984311,60
22.53333333,41.63333333,21.6,39.96333333,22.7,39.53,20.89,35.79,20.18571429,45.45571429,15.04,1.7,22.29,31.23,24.29,35.5,20.29,33.53,13.1,748.3333333,51.83333333,6.166666667,40.0,3.45,3.776519233,3.776519233,90
21.06666667,45.4,20.39,45.23,21.6,42.5,21.79,44.76,19.0,83.02,11.89,87.16,18.16666667,44.29,21.06666667,52.09,18.32333333,47.2,11.4,756.2666667,88.83333333,9.166666667,40.0,9.52,21.17459987,21.17459987,70
20.5,44.0,19.7,43.79,20.5,44.29,19.39,45.7,17.61111111,52.73,8.3,99.9,17.6,42.29,18.35666667,48.86333333,17.1,49.2,8.57,763.7333333,94.0,2.666666667,64.66666667,7.6,38.54905536,38.54905536,50
22.5,40.96666667,21.39,39.4,22.7,39.23,20.82333333,35.73,20.17142857,45.12142857,14.29428571,2.35,22.29,31.29,24.26,35.46666667,20.23,33.12666667,13.1,748.3,51.66666667,6.0,40.0,3.33,31.86723934,31.86723934,170
25.32333333,47.66333333,26.93125,40.96625,26.02,44.7,26.1,44.09,23.89,51.4,25.51428571,1.0,25.2,43.0,25.85666667,49.22333333,24.04,47.58,21.8,747.65,55.83333333,2.166666667,40.0,12.7,21.78077264,21.78077264,70
22.5,47.86666667,21.23,45.65666667,25.03333333,39.79,21.93714286,38.59,20.89,46.93333333,9.933333333,45.23333333,21.39,33.59,23.96333333,41.13333333,21.1,43.5,9.35,747.9,77.5,4.0,40.0,5.5,18.51816517,18.51816517,820
19.2,36.9,16.89,39.5,19.7,38.59,18.6,36.4,17.29,56.46666667,1.2,77.3,17.7,31.89,20.6,43.66333333,17.6,40.9,0.0667,747.1666667,100.0,1.0,25.33333333,0.0667,19.78041967,19.78041967,20
20.92666667,37.7,18.06666667,41.15666667,21.89,36.32666667,21.2,35.0,19.92666667,44.3,3.296666667,54.4,20.1,30.39,21.46333333,39.9,19.89,38.19333333,2.97,768.1,91.66666667,1.666666667,25.0,1.67,23.90399388,23.90399388,60
20.5,36.2,16.79,41.56,20.39,37.145,19.89,34.0,17.79,49.96666667,0.233333333,70.39333333,19.4725,35.475,21.0,43.0,18.16666667,41.09,-0.767,763.6,93.66666667,1.333333333,33.0,-1.7,8.882973576,8.882973576,50
21.2,35.36333333,20.56666667,33.93333333,20.29,36.09,21.0,33.96666667,18.0,45.86,8.233333333,30.66,21.79,28.35666667,23.82333333,34.0,19.2,38.7,8.35,769.25,61.0,6.0,24.5,1.2,20.22714531,20.22714531,70
22.1,41.7,21.35666667,41.36,23.39,38.09,21.75142857,40.32142857,20.7675,47.7225,11.59333333,31.89333333,21.17142857,36.09,22.79,44.745,21.2,45.46666667,10.7,746.0,81.0,5.0,26.0,7.5,43.01790766,43.01790766,50
20.5,38.16333333,18.39,39.36333333,21.1,40.06,18.79,39.09,18.89,60.83888889,1.79,87.96666667,19.2,34.59,22.2,45.58,18.56666667,42.79,1.2,739.6,87.5,2.5,23.5,-0.7,12.12597197,12.12597197,50
21.5,45.9,20.96333333,43.9,22.6,45.09,19.7,47.09,18.7,55.9,8.963333333,85.5,18.6,42.9,20.7,54.98833333,18.89,50.36333333,9.13,754.9333333,83.33333333,6.333333333,40.0,6.43,13.81471473,13.81471473,30
19.79,46.0,19.2,45.03,19.79,44.82666667,18.89,46.86333333,17.6,55.79,9.726666667,96.33,18.05,45.655,17.775,50.0,17.2,49.2,9.77,757.3166667,87.33333333,9.833333333,31.5,7.72,1.512527128,1.512527128,60
21.46333333,39.4,17.89,44.79,23.5,38.2,21.0,37.7,20.5,46.09,1.356666667,54.56,20.89,32.88428571,22.89,38.76666667,20.79,45.26,0.95,751.85,98.83333333,1.0,48.33333333,0.733,44.33328131,44.33328131,60
20.29,38.93333333,18.42666667,40.32666667,21.29,38.79,20.29,36.29,18.79,42.82142857,1.29,83.4,19.2,37.5,20.6,43.59,17.96333333,41.4,1.0,755.3333333,95.16666667,1.0,44.66666667,0.333,5.44822081,5.44822081,50
20.0,35.7,17.7,37.46666667,20.63333333,35.62666667,19.92666667,33.43333333,18.0,41.86,0.1,79.9725,19.1,28.2,20.82333333,38.36,18.16666667,38.16333333,-5.55e-17,760.9666667,95.66666667,3.0,36.0,-0.6,15.47689821,15.47689821,70
21.92666667,35.79,19.0,38.36333333,23.2,37.2,22.0,33.5,20.6,46.59,1.633333333,40.2,21.39,35.4,23.1,41.93333333,20.39,40.2,2.25,766.6166667,92.83333333,1.0,38.16666667,1.13,45.91096188,45.91096188,60
21.29,38.9,18.89,42.29,22.1,37.29,20.2,38.09,19.39,45.5,7.656666667,55.33333333,20.2,33.59,21.7,39.5,19.89,37.7,7.57,758.9,81.66666667,2.0,40.0,4.53,36.64118884,36.64118884,50
22.16666667,44.9,19.53333333,49.03,24.2,40.09,21.32333333,43.76,20.89,55.09,10.06333333,55.32666667,21.7,41.43333333,23.5,47.29,20.89,46.545,9.55,749.05,93.0,1.0,34.5,8.45,11.85077047,11.85077047,60
20.26,39.4,19.2,37.9,21.29,39.5,19.2,36.73,17.6,50.995,6.0,56.9,19.7,30.29,21.06666667,36.46666667,18.0,38.88166667,5.0,759.8,62.0,8.0,40.0,-1.7,7.065020781,7.065020781,300
23.79,46.32666667,23.46333333,40.7,24.82333333,43.65666667,21.26,43.33333333,20.40944444,50.33888889,7.3,66.52333333,19.28,35.08,22.6,44.76277778,18.89,41.23,7.73,742.3666667,70.33333333,12.0,30.0,2.6,49.57107751,49.57107751,90
21.525,39.475,18.7,43.65666667,22.2,37.86333333,20.46333333,36.86333333,19.9175,45.15,5.8,68.12333333,20.16666667,38.82666667,22.35666667,44.02666667,19.85666667,42.13333333,5.38,756.1,97.0,2.166666667,33.5,4.88,24.90532029,24.90532029,280
22.42666667,41.15666667,20.8,43.06333333,23.05,39.09,19.8925,40.145,20.0,49.4,8.033333333,72.22666667,21.1,40.22333333,22.79,47.39,20.5,43.76666667,6.4,750.95,88.0,7.5,40.0,4.55,37.5358192,37.5358192,80
21.7,40.2,18.79,44.5,22.53333333,38.36333333,20.5,40.06,20.79666667,78.93333333,6.263333333,66.62666667,20.42666667,34.53,23.0,44.59,20.32333333,43.2,5.9,754.0,95.0,1.0,65.0,5.2,40.55916334,40.55916334,80
21.0,44.03,20.2,43.7,21.7,44.2,19.79,43.9,18.95722222,62.38055556,7.59,95.5,18.89,39.755,21.52222222,53.24722222,19.06666667,48.66333333,8.83,738.6333333,82.33333333,9.0,29.33333333,5.9,37.68447296,37.68447296,60
21.39,38.49857143,19.29,39.4,21.79,37.09,18.89,35.65875,18.1,45.79,2.45,76.17,18.89,31.08571429,21.46857143,38.66857143,18.39,37.45714286,2.5,739.9,92.0,1.0,22.0,1.3,45.07880983,45.07880983,100
22.89,43.4,21.912,43.816,24.39,39.4,23.29,42.29,21.79,48.82142857,15.9,33.32666667,22.7,38.75142857,23.0,44.09,22.6,43.59,12.7,757.7333333,87.33333333,4.666666667,28.0,10.6,32.46939799,32.46939799,170
20.39,39.23,19.1,39.06666667,23.02,42.14,18.7,36.09,17.29,45.59,5.866666667,85.1,18.29,31.39,19.79,38.4,17.7,41.5,6.5,760.8666667,76.0,4.0,32.66666667,2.5,44.94087455,44.94087455,140
21.0,39.5,20.03333333,40.59,21.82333333,37.43333333,19.89,38.23,19.39,44.76,14.23333333,16.66,20.1,33.79,21.03333333,39.59,19.7,37.73,9.47,757.3833333,69.66666667,2.0,26.5,4.1,36.60388961,36.60388961,50
22.6,43.16,21.0,42.42666667,22.89,39.62666667,21.39,38.5,20.2,50.23,11.86666667,16.8,21.5,30.56666667,24.7,38.59,20.5,37.96666667,11.6,751.3,57.0,4.666666667,40.0,3.27,5.159219145,5.159219145,110
22.39,39.5,21.7,38.43333333,22.66666667,38.46666667,21.6,38.0,20.29,52.36333333,12.73333333,7.526666667,22.29,32.79,22.6,36.9,20.79,41.03,10.5,752.6666667,59.16666667,6.0,30.83333333,2.87,27.81063335,27.81063335,50
22.0,42.0,20.73,42.32666667,23.1,39.16333333,21.39,40.4,20.6,45.9,13.36428571,17.62666667,21.07619048,34.18333333,21.79,40.2,20.85666667,39.76,10.5,752.9,68.0,9.0,40.0,4.7,32.39610986,32.39610986,110
24.02077922,39.71025974,23.00512987,39.13896104,24.92519481,38.0474026,23.81077922,39.12467532,21.33675325,50.48194805,15.17324675,28.1025974,23.28883117,37.23636364,24.0974026,42.33142857,22.1,41.17194805,10.2,757.0,94.0,2.0,61.5,9.25,18.0606259,18.0606259,50
20.79,36.5,18.2,39.8725,22.06666667,34.26,20.89,35.06714286,19.89,41.245,7.4,52.56666667,21.1,31.6,23.1,37.29,19.89,35.7,5.33,754.1,87.16666667,4.0,25.33333333,3.35,6.485465518,6.485465518,50
20.1,39.15666667,18.23,40.06666667,20.7,37.56,19.85666667,35.76,18.39,45.35285714,2.656666667,84.9,18.73857143,34.25428571,20.2,40.73,17.85666667,39.46666667,1.78,755.0,93.0,1.0,56.16666667,0.733,13.48267666,13.48267666,330
25.39,40.25666667,26.1,35.46666667,26.46857143,37.79,25.7,38.7,23.5,42.76,25.416,1.0,24.2,37.0,24.55714286,43.41428571,23.6,40.856,23.2,752.2666667,42.33333333,3.0,40.0,9.57,11.21994571,11.21994571,540
20.79,41.495,17.92666667,45.86,22.76,38.76,20.1,38.29,20.2,46.5,5.43,59.69333333,21.236,37.874,22.5,42.26,20.5,43.36333333,4.62,750.8333333,89.66666667,2.0,21.83333333,3.02,47.48498377,47.48498377,50
24.2,38.2,24.5,34.79,25.1,38.02571429,24.2,39.12666667,20.39,55.35285714,18.495625,1.0,23.16,34.09,24.33,39.96,21.79,36.735,15.7,756.2166667,56.33333333,2.0,40.0,7.0,34.54915259,34.54915259,80
21.6,39.52666667,20.32333333,39.16333333,21.745,37.7,20.89,36.76666667,17.84714286,47.75142857,3.026666667,72.35666667,19.29,31.912,21.7,37.29,17.96333333,36.09,2.3,757.2,84.0,1.0,26.0,-0.2,25.32531731,25.32531731,130
21.35666667,36.2,18.6,39.0,22.1,36.4,20.29,34.79,18.42666667,44.62666667,5.5,43.86333333,19.23,30.63333333,22.1,41.62666667,19.5,39.79,5.02,761.85,76.83333333,3.0,25.83333333,1.27,17.11527269,17.11527269,50
20.0,39.29,18.6,37.59,20.23,37.23,18.92666667,33.43333333,17.7,50.59666667,8.733333333,74.29666667,18.79,28.46333333,19.89,35.46333333,17.7,39.32666667,7.0,756.7,58.0,3.0,40.0,-0.9,29.55173845,29.55173845,40
21.0,35.03,19.39,35.2,21.16666667,34.09,20.34,33.545,19.0,39.9,6.3,40.45090909,19.70818182,28.39,22.7,37.7,19.2,32.7,7.05,753.75,63.66666667,3.666666667,40.0,0.5,45.27318504,45.27318504,160
21.2,41.4,18.5,44.73,23.1,39.62666667,20.89,39.4,20.39,52.06,4.515,53.49722222,21.1,37.7,21.89,39.5,20.5,43.26,5.72,751.7,88.0,5.0,26.83333333,3.83,6.213426241,6.213426241,60
21.0,36.76,20.79,35.43333333,21.79,35.16333333,20.89,34.79,19.39,44.09,5.793333333,46.2,20.29,30.23,21.7,38.09,19.7,35.2,5.3,748.0,80.16666667,5.666666667,38.16666667,2.07,41.05833835,41.05833835,50
23.0,36.09,20.7,38.0,23.89,37.23,22.6,34.4,19.53333333,41.4,8.0,39.53333333,22.5,36.94285714,23.0,42.93333333,21.1,40.9125,9.35,756.0,78.0,3.5,40.0,5.65,34.05996928,34.05996928,40
21.55,41.45,19.0,45.46666667,20.89,38.9,20.79,37.2,18.89,47.09,5.333333333,57.36,20.79,29.29,23.1,39.15666667,19.6,38.29,4.9,764.7,88.0,3.0,61.0,3.0,37.63393977,37.63393977,60
19.2,44.7,18.63333333,42.93333333,19.39,43.65666667,19.6,43.6,17.7,52.96666667,6.53,71.8,17.5,39.62666667,17.96333333,47.16333333,16.89,44.65666667,5.92,757.1166667,76.83333333,5.833333333,38.16666667,2.15,24.92572654,24.92572654,50
20.7,38.65666667,19.39,38.0,21.92666667,38.15666667,19.2,36.5,17.6,50.2,6.0675,54.4725,20.29,29.5,21.29,35.8175,18.13333333,41.6,5.55,760.75,61.0,7.0,40.0,-1.5,44.03922033,44.03922033,100
24.7,40.73,23.2,39.62666667,25.29,38.66333333,24.29,40.22333333,23.66,53.4375,12.19666667,6.1,23.39,33.59,24.89,42.334,22.42666667,36.93333333,11.9,757.95,71.0,5.5,28.5,6.65,39.42864675,39.42864675,110
22.35666667,37.16,20.35666667,37.29333333,20.85666667,36.3,20.945,35.84,18.53333333,44.49,8.366666667,27.02333333,22.82333333,29.26666667,25.0,35.0,19.46333333,37.86333333,7.7,768.55,64.0,4.5,26.5,1.25,22.53798904,22.53798904,100
21.5,35.46666667,19.6,37.0,20.39,35.5,20.0,33.43333333,17.79,45.26,5.063333333,38.63333333,20.5,27.92666667,22.73,35.06666667,18.5,39.2,6.0,766.0,73.0,2.0,64.0,1.4,2.222353534,2.222353534,80
21.85666667,41.23333333,19.79,43.76666667,22.1,39.59,21.32333333,40.39,19.7,47.43,10.06666667,37.62666667,19.89,35.0,21.7,40.36333333,19.7,39.12666667,9.03,756.2666667,74.33333333,4.333333333,40.0,4.67,29.10848554,29.10848554,50
19.79,39.52666667,18.76,39.06666667,20.29,37.29,20.29,36.26666667,18.12857143,50.0,2.99,55.7,18.75142857,35.90571429,19.79,44.06666667,17.89,38.69333333,3.25,751.0,69.16666667,6.0,26.66666667,-2.03,43.49545829,43.49545829,50
19.89,35.83333333,18.13333333,36.83333333,20.29,34.86333333,19.39,33.0,17.7,43.03,3.633333333,75.92333333,18.89,28.5,20.39,36.93333333,18.2,38.59,2.5,759.55,84.0,6.0,63.0,0.0,2.5459536,2.5459536,50
22.89,31.025,22.5,28.89,22.39,35.5,22.79,30.916,19.92666667,37.86333333,16.06666667,1.0,22.7,26.64,22.29,33.09,20.26,34.9,15.2,765.75,35.5,7.0,40.0,-0.25,18.02254149,18.02254149,70
23.63333333,35.99,21.6,35.4,22.79,35.09,21.6,36.49,20.1,40.66333333,14.13,1.0,19.5,26.96333333,23.2,36.46333333,19.6,36.79,13.4,765.5,39.33333333,4.0,40.0,-0.1,10.0567717,10.0567717,120
19.7,36.7,17.89,37.93333333,20.79,36.26428571,18.1,36.73,17.1,43.554,5.763333333,69.66,18.0,31.2,19.63333333,39.26,17.6,38.12666667,6.23,756.9333333,73.33333333,9.0,40.0,1.77,48.78946135,48.78946135,50
22.89,45.82666667,21.2,47.7,25.0,42.23,23.1,43.93333333,22.5,48.06428571,12.3,52.19333333,22.79,41.2,23.5,51.0,22.7,47.73571429,13.7,756.65,91.83333333,4.0,30.83333333,12.4,36.7533845,36.7533845,50
23.29,34.15666667,22.16666667,32.12666667,23.39,35.79,22.82333333,33.66333333,21.92666667,59.03333333,13.52333333,1.0,21.736,27.14,24.2,35.29,20.5,36.7,12.9,765.05,42.5,4.5,40.0,0.3,43.44294311,43.44294311,110
23.23,41.59,25.0,36.23,24.39,38.7,23.5,39.9,21.29,47.178,18.83333333,1.166666667,23.1,37.054,22.79,39.68428571,22.6,42.59,13.2,754.1,65.0,2.0,40.0,6.72,21.63285791,21.63285791,50
21.0,38.62666667,18.73,39.73,20.96333333,39.93333333,20.85666667,37.9,18.7,46.175,-1.9,83.13333333,19.0,32.26,21.39,42.53,18.0,40.2,-1.6,769.6,95.0,1.0,23.0,-2.3,47.1863898,47.1863898,50
19.39,40.06,17.79,39.96666667,20.0,39.46333333,18.29,37.86333333,17.79,55.12555556,1.2,81.89666667,18.89,34.49444444,20.765,41.12555556,17.89,42.13333333,1.5,756.5,81.0,4.0,40.0,-1.5,4.555424489,4.555424489,90
22.42666667,42.56333333,22.36,40.36,25.66666667,42.86,21.7,42.76666667,20.7,47.65,16.82666667,15.29666667,21.39,37.03,23.89,43.936,20.7,45.6,13.9,749.7833333,64.83333333,7.0,40.0,7.25,23.54630153,23.54630153,280
21.2,32.66333333,19.6,32.66333333,20.29,34.56,19.6,31.795,17.39,44.9,5.366666667,27.3,21.6,28.89,22.06666667,35.0,18.46333333,39.86333333,4.9,758.5,53.0,6.0,40.0,-4.0,20.82936107,20.82936107,50
21.39,37.95,18.96333333,40.53,22.6,36.43333333,19.29,38.56666667,19.1,43.0425,7.6,55.19333333,19.1,33.76,21.2,44.43,19.2,41.4,5.3,758.0166667,95.33333333,1.0,40.0,4.55,6.571723265,6.571723265,50
22.13333333,35.86333333,19.63333333,38.0,21.92666667,35.4,20.82333333,34.79,18.56666667,43.59,6.06,45.73,19.2,30.03333333,22.7,37.76666667,19.32333333,36.83333333,5.27,762.5,83.16666667,3.0,24.83333333,2.6,3.320301557,3.320301557,30
20.96333333,45.43333333,20.32333333,45.5,21.5,42.4,22.0,44.7,19.1,85.914,11.712,87.696,18.2,44.09,20.96333333,52.09,18.29,47.23,11.2,756.35,89.5,8.833333333,44.0,9.52,30.36177696,30.36177696,100
20.16666667,38.03,20.6,35.59,20.1,37.09,22.0,35.59,17.79,45.4,8.86,34.09333333,19.32666667,31.5,20.32333333,37.83333333,17.89,41.4,8.9,758.55,60.0,1.5,26.0,1.45,32.04412508,32.04412508,60
21.1,38.36,17.89,42.56,22.23,37.09666667,21.29,35.134,19.89,47.5225,0.866666667,47.0,20.29,31.29,21.7,42.82666667,20.0,41.29,3.13,767.4333333,88.0,1.666666667,28.0,1.3,24.24237742,24.24237742,30
22.2,44.73,20.1,48.03,25.0,39.73,21.29,42.9,21.0,50.2,12.6,42.06666667,21.5,39.36333333,23.2,43.46333333,20.92666667,45.43,9.93,749.55,91.66666667,1.166666667,28.16666667,8.62,14.36447721,14.36447721,90
20.26,41.25666667,19.03333333,40.2,22.074,40.074,18.7,35.9,17.34714286,45.31285714,4.956666667,88.93,18.16666667,31.39,19.65,38.91666667,17.7,41.156,5.77,761.0666667,81.0,4.0,29.0,2.7,26.96765533,26.96765533,340
25.1,48.39,28.7,38.26,27.6,43.97142857,25.89,44.72571429,24.1,49.4,22.46333333,4.196666667,24.89,41.9,25.2,47.46,24.29,46.42,19.7,747.7333333,68.0,4.333333333,26.33333333,13.6,14.2717997,14.2717997,260
21.1,36.19333333,19.5,34.82666667,20.39,35.7,21.26,33.56333333,17.79,44.2,9.7,20.35,20.7,28.92666667,22.7,36.26,18.2,40.23,9.38,759.9333333,54.0,1.166666667,23.0,0.4,13.09197597,13.09197597,680
21.1,38.09,18.0,42.32666667,21.79,36.43333333,20.29,35.79,19.1,46.62666667,0.8,64.42666667,19.7,35.86,21.6,41.32666667,19.29,39.93,2.6,758.2,97.0,1.0,35.0,2.1,41.2738674,41.2738674,50
22.39,41.0,21.56666667,40.03,21.5,42.5,21.06666667,41.7,19.42666667,56.35722222,3.06,92.06,20.2,39.36388889,23.2,45.19055556,18.53333333,42.63333333,2.67,748.1666667,95.66666667,3.0,25.66666667,2.0,11.28653857,11.28653857,60
22.6,40.33333333,21.1,40.06,22.46333333,38.2,21.2,36.09333333,19.79333333,63.06,7.656666667,45.22333333,19.53333333,32.7,23.23,38.36,19.79,39.26,6.42,756.1166667,83.16666667,2.666666667,24.5,3.75,22.18241796,22.18241796,160
21.5,37.156,19.05,39.19666667,21.39,37.0,19.7,35.59,18.815,50.55,0.9,76.19,18.6,31.39,22.218,38.652,18.29,37.44666667,1.37,740.3833333,92.16666667,1.166666667,23.16666667,0.183,24.00856261,24.00856261,60
21.29,37.0,20.29,35.93333333,20.7,37.29,20.63333333,35.06666667,18.1,45.5,9.666666667,40.32666667,19.6,30.35666667,21.1,37.46666667,18.5,41.79,8.3,742.7,63.0,9.0,29.0,1.5,17.45935355,17.45935355,60
24.2,41.7,25.39,36.29,26.16666667,37.2,24.5,39.96666667,21.89,47.73,23.72666667,1.0,24.0,36.72571429,23.39,43.2,22.6,43.26,21.0,756.4333333,48.33333333,1.333333333,37.66666667,9.65,22.61905493,22.61905493,70
19.5,43.09,18.79,42.86166667,19.79,44.59,19.1,43.5,17.29,51.09,5.69,85.43,17.79,41.93888889,18.625,51.25,17.0,46.16333333,5.75,747.0,82.0,7.0,40.0,2.8,25.16697429,25.16697429,40
21.5,41.59,18.6,46.46333333,20.79,38.73,21.1,37.29,18.79,47.2,3.933333333,64.59,20.7,29.66666667,22.89,40.59666667,19.6,38.5,4.3,764.5,91.0,3.0,59.0,2.9,26.58361568,26.58361568,70
20.89,41.5,17.96333333,45.56,22.7,38.76,20.5,38.76,20.16666667,46.65666667,4.19,57.59,20.92666667,36.50444444,21.2,38.404,20.5,42.8,4.05,751.95,90.5,5.0,34.0,2.65,40.39020749,40.39020749,70
21.39,39.06666667,18.46333333,43.6,23.0,37.09,20.1,39.96666667,19.39,46.79,6.963333333,72.39666667,20.7,38.72333333,22.1,44.09,19.79,42.16333333,7.08,756.6666667,88.16666667,8.666666667,20.66666667,5.22,18.42516758,18.42516758,50
22.0,38.23,21.0,36.56333333,21.89,39.2,21.39,38.4,18.1,48.59,1.533333333,97.19,20.39,35.065,21.53333333,43.4,18.2225,40.35,2.98,765.4166667,64.33333333,2.0,40.0,-3.25,21.74970795,21.74970795,410
24.5,32.56,22.0,33.72,24.0,33.9,24.2,31.39,24.0,38.356,6.33,8.393333333,24.2,27.03333333,25.89,33.52666667,22.7,30.218,7.95,759.8,62.5,5.0,40.0,1.15,3.758417035,3.758417035,80
21.29,41.46666667,18.42666667,46.02666667,22.89,38.5,21.7,38.86333333,20.39,45.93333333,4.896666667,60.06666667,20.56666667,33.79,22.26,41.49,20.29,42.36333333,1.9,754.1666667,100.0,1.0,5.666666667,1.9,49.39304229,49.39304229,70
24.7,47.29,23.29,48.32666667,26.5,41.86857143,25.1,45.79,23.73,53.43333333,16.84,57.895,24.2,44.018,25.1,48.51285714,23.89,47.79,15.8,751.0,90.16666667,3.833333333,24.16666667,14.1,46.7570063,46.7570063,60
19.1,38.79,18.29,38.29,18.79,39.9,17.89,38.09,16.42055556,56.92777778,0.7,97.0,16.2,33.86333333,19.36222222,46.98888889,15.89,42.16333333,-1.4,762.25,92.5,1.5,53.5,-2.5,19.59505922,19.59505922,30
20.89,37.8,19.7,37.43333333,20.79,36.46666667,19.39,34.63333333,18.67142857,66.66571429,4.026666667,51.66333333,18.5,30.625,20.42666667,37.79,17.7,35.29,3.6,751.5333333,80.0,2.666666667,20.66666667,0.367,22.9051343,22.9051343,130
20.92666667,37.56,19.73,37.26666667,20.79,36.4,19.59666667,35.16,18.736,57.66,3.7675,52.4475,18.56,30.736,20.5,37.86333333,17.7,35.29,3.55,751.5,80.5,2.5,20.5,0.4,7.47510381,7.47510381,80
22.29,46.0,21.39,45.5,23.2,45.9,20.5,49.0,19.89,59.09722222,10.19,99.9,18.81777778,46.275,20.79,56.29,18.1,52.2,10.1,759.15,97.83333333,3.833333333,42.5,9.72,5.634661543,5.634661543,40
21.35666667,39.4,17.79,44.7,23.39,38.0,20.89,37.7,20.5,45.9,1.533333333,55.26666667,20.80428571,32.79285714,22.79,38.2,20.79,45.29,1.55,752.05,98.16666667,1.0,61.66666667,1.27,14.82229138,14.82229138,50
20.23,37.9,18.5,38.79,20.89,39.29,19.2,36.79,17.89,48.59,3.03,81.76,18.29,33.09,20.6,46.12666667,18.29,42.2675,3.42,743.1666667,89.66666667,4.833333333,28.0,1.83,40.08222659,40.08222659,60
